state	county	policies	insurance	premium
OHIO	BUTLER COUNTY	1436	251487000	1183796
OHIO	FAYETTE COUNTY	83	10528400	56644
OHIO	FRANKLIN COUNTY	1516	246762700	1386767
OHIO	GREENE COUNTY	1403	216314000	1059945
OHIO	HENRY COUNTY	78	9988600	55536
OHIO	JACKSON COUNTY	145	17224100	105788
OHIO	JEFFERSON COUNTY	287	26893600	196898
OHIO	LAWRENCE COUNTY	794	129458500	611111
OHIO	MADISON COUNTY	73	13640200	49988
OHIO	MARION COUNTY	357	40722300	268967
OHIO	MONROE COUNTY	68	7501000	45508
OHIO	MONTGOMERY COUNTY	1356	217252000	1185402
OHIO	MORGAN COUNTY	150	12998200	86380
OHIO	PERRY COUNTY	181	26875400	116005
OHIO	PIKE COUNTY	149	23126200	159488
OHIO	SHELBY COUNTY	285	28686500	205884
OHIO	WASHINGTON COUNTY	1205	170344800	1298031
OHIO	CARROLL COUNTY	150	20432000	94211
OHIO	CLARK COUNTY	458	84594000	435669
OHIO	CRAWFORD COUNTY	105	14880900	86461
OHIO	FULTON COUNTY	121	15948900	102328
OHIO	LOGAN COUNTY	194	23604500	135016
OHIO	UNION COUNTY	95	18334300	81623
OHIO	LAKE COUNTY	846	162123000	724149
OHIO	ADAMS COUNTY	139	12749300	83276
OHIO	SUMMIT COUNTY	1307	275596900	937833
OHIO	FAIRFIELD COUNTY	2527	470116300	2474863
OHIO	HAMILTON COUNTY	2029	385430800	2106993
OHIO	HOLMES COUNTY	120	14811300	124566
OHIO	PUTNAM COUNTY	373	48827700	296742
OHIO	HANCOCK COUNTY	1285	187066800	1195329
OHIO	PAULDING COUNTY	125	13605800	77599
OHIO	WARREN COUNTY	922	150825900	775119
OHIO	WAYNE COUNTY	132	23665100	133909
OHIO	BROWN COUNTY	239	26187900	170388
OHIO	CHAMPAIGN COUNTY	116	16100300	66405
OHIO	CLINTON COUNTY	123	18608800	73870
OHIO	HARDIN COUNTY	60	5460200	37739
OHIO	KNOX COUNTY	338	40051600	227910
OHIO	MERCER COUNTY	124	21401600	80975
OHIO	RICHLAND COUNTY	310	58101900	405171
OHIO	STARK COUNTY	619	120379900	518164
OHIO	ALLEN COUNTY	413	57211400	300608
OHIO	DELAWARE COUNTY	471	111832500	369410
OHIO	HARRISON COUNTY	99	7945200	72864
OHIO	MIAMI COUNTY	394	67831800	278864
OHIO	NOBLE COUNTY	99	10311200	66756
OHIO	LUCAS COUNTY	2595	424015300	2133787
OHIO	OTTAWA COUNTY	1965	295212900	1125860
OHIO	HURON COUNTY	83	13605200	51144
OHIO	ERIE COUNTY	1325	228357200	1166771
OHIO	SENECA COUNTY	185	25593700	149183
OHIO	WILLIAMS COUNTY	101	10352500	59393
OHIO	ASHLAND COUNTY	149	17878700	128224
OHIO	ASHTABULA COUNTY	123	20551100	86510
OHIO	ATHENS COUNTY	826	128706100	847388
OHIO	AUGLAIZE COUNTY	167	22474900	127068
OHIO	BELMONT COUNTY	499	51960900	451303
OHIO	CLERMONT COUNTY	616	99721800	562891
OHIO	COLUMBIANA COUNTY	240	32852400	208919
OHIO	COSHOCTON COUNTY	79	12778900	65666
OHIO	CUYAHOGA COUNTY	1791	437267600	1620159
OHIO	DARKE COUNTY	142	20083200	119888
OHIO	DEFIANCE COUNTY	188	22268900	173346
OHIO	GALLIA COUNTY	268	34564000	232949
OHIO	GEAUGA COUNTY	145	33229900	92022
OHIO	GUERNSEY COUNTY	249	38263000	295456
OHIO	HIGHLAND COUNTY	4	832400	6027
OHIO	HOCKING COUNTY	343	43105500	249868
OHIO	LICKING COUNTY	655	93753700	540644
OHIO	LORAIN COUNTY	876	157102600	725537
OHIO	MAHONING COUNTY	257	56043900	216295
OHIO	MEDINA COUNTY	429	75409700	306597
OHIO	MEIGS COUNTY	375	30477300	263718
OHIO	MORROW COUNTY	44	8334400	25261
OHIO	MUSKINGUM COUNTY	208	28901900	145127
OHIO	PICKAWAY COUNTY	135	22893900	89781
OHIO	PORTAGE COUNTY	289	55128600	205567
OHIO	PREBLE COUNTY	167	21203400	118840
OHIO	ROSS COUNTY	243	46316500	237269
OHIO	SANDUSKY COUNTY	212	32345500	145425
OHIO	SCIOTO COUNTY	524	80329200	415620
OHIO	TRUMBULL COUNTY	591	100213100	490081
OHIO	TUSCARAWAS COUNTY	544	83261900	445503
OHIO	VAN WERT COUNTY	22	2349500	15190
OHIO	VINTON COUNTY	15	1974800	8177
OHIO	WOOD COUNTY	293	55269400	219900
OHIO	WYANDOT COUNTY	149	13420400	107561
OKLAHOMA	CHEROKEE COUNTY	152	21152700	94889
OKLAHOMA	CHOCTAW COUNTY	27	2758800	15892
OKLAHOMA	JACKSON COUNTY	62	13543900	36557
OKLAHOMA	JEFFERSON COUNTY	11	1635000	6013
OKLAHOMA	MARSHALL COUNTY	6	1423100	9377
OKLAHOMA	WASHINGTON COUNTY	138	22696100	96295
OKLAHOMA	CLEVELAND COUNTY	1029	204020100	656922
OKLAHOMA	GRANT COUNTY	12	1483700	6749
OKLAHOMA	LINCOLN COUNTY	30	3782500	12730
OKLAHOMA	LOGAN COUNTY	208	35961000	143641
OKLAHOMA	GARFIELD COUNTY	359	54069100	245378
OKLAHOMA	SEMINOLE COUNTY	63	8780500	43043
OKLAHOMA	BRYAN COUNTY	70	10770300	62326
OKLAHOMA	GRADY COUNTY	342	56612100	350254
OKLAHOMA	MCINTOSH COUNTY	6	1650900	4529
OKLAHOMA	MURRAY COUNTY	3	503300	767
OKLAHOMA	STEPHENS COUNTY	158	27728300	111976
OKLAHOMA	BLAINE COUNTY	28	2575300	15459
OKLAHOMA	CUSTER COUNTY	53	10492000	31257
OKLAHOMA	DELAWARE COUNTY	189	33610000	129537
OKLAHOMA	NOBLE COUNTY	24	2732200	16080
OKLAHOMA	COMANCHE COUNTY	902	162044400	615559
OKLAHOMA	HARPER COUNTY	10	1227300	5942
OKLAHOMA	KIOWA COUNTY	41	4070400	22315
OKLAHOMA	OSAGE COUNTY	2394	500983500	1604230
OKLAHOMA	OTTAWA COUNTY	513	59443800	402668
OKLAHOMA	PAWNEE COUNTY	23	1629900	20227
OKLAHOMA	POTTAWATOMIE COUNTY	261	43676500	171151
OKLAHOMA	ADAIR COUNTY	39	5031700	24005
OKLAHOMA	CARTER COUNTY	106	20316900	84983
OKLAHOMA	PONTOTOC COUNTY	44	6344000	27527
OKLAHOMA	TEXAS COUNTY	11	2832300	22397
OKLAHOMA	JOHNSTON COUNTY	4	705300	1377
OKLAHOMA	ALFALFA COUNTY	154	8669100	93561
OKLAHOMA	ATOKA COUNTY	16	849300	6593
OKLAHOMA	BEAVER COUNTY	6	615500	3071
OKLAHOMA	BECKHAM COUNTY	25	2483300	18225
OKLAHOMA	BLAINE	1	105000	254
OKLAHOMA	CADDO COUNTY	90	10432000	50952
OKLAHOMA	CANADIAN COUNTY	2771	601755300	1936033
OKLAHOMA	CIMARRON COUNTY	1	23100	286
OKLAHOMA	COAL COUNTY	6	660800	4807
OKLAHOMA	COTTON COUNTY	25	2917900	30879
OKLAHOMA	CRAIG COUNTY	66	11208200	77306
OKLAHOMA	CREEK COUNTY	282	45694300	208917
OKLAHOMA	GARVIN COUNTY	460	51611500	432738
OKLAHOMA	GREER COUNTY	8	704600	3945
OKLAHOMA	HARMON COUNTY	15	582700	7164
OKLAHOMA	HASKELL COUNTY	6	947100	4609
OKLAHOMA	HUGHES COUNTY	15	1677400	9872
OKLAHOMA	KAY COUNTY	338	36318900	200701
OKLAHOMA	KINGFISHER COUNTY	138	19272600	134076
OKLAHOMA	LATIMER COUNTY	29	1908900	14767
OKLAHOMA	LE FLORE COUNTY	208	27293300	139815
OKLAHOMA	LOVE COUNTY	5	653000	3678
OKLAHOMA	MAJOR COUNTY	50	9418300	33984
OKLAHOMA	MAYES COUNTY	176	29865500	127602
OKLAHOMA	MCCLAIN COUNTY	85	17167100	65844
OKLAHOMA	MCCURTAIN COUNTY	47	3891300	20132
OKLAHOMA	MUSKOGEE COUNTY	239	35924700	187505
OKLAHOMA	NOWATA COUNTY	35	4026700	47875
OKLAHOMA	OKFUSKEE COUNTY	2	57000	668
OKLAHOMA	OKLAHOMA COUNTY	1415	265081900	959551
OKLAHOMA	OKMULGEE COUNTY	204	23933300	142190
OKLAHOMA	PAYNE COUNTY	293	51416700	171307
OKLAHOMA	PITTSBURG COUNTY	119	18173700	84414
OKLAHOMA	PUSHMATAHA COUNTY	36	6434800	18665
OKLAHOMA	ROGER MILLS COUNTY	3	685500	2124
OKLAHOMA	ROGERS COUNTY	683	140627000	410961
OKLAHOMA	SEQUOYAH COUNTY	209	28103900	131002
OKLAHOMA	TILLMAN COUNTY	3	309000	1388
OKLAHOMA	TULSA COUNTY	1505	300635400	1177463
OKLAHOMA	WAGONER COUNTY	419	78216900	274937
OKLAHOMA	WASHITA COUNTY	13	1742500	7932
OKLAHOMA	WOODS COUNTY	21	2107900	14560
OKLAHOMA	WOODWARD COUNTY	351	36589300	252780
OREGON	JACKSON COUNTY	2057	461942200	1368489
OREGON	JEFFERSON COUNTY	147	31404100	216275
OREGON	MARION COUNTY	2307	549152000	1788285
OREGON	WASHINGTON COUNTY	1556	356475100	1594248
OREGON	BENTON COUNTY	1153	253085500	967382
OREGON	COLUMBIA COUNTY	908	205636700	624641
OREGON	GRANT COUNTY	104	11615300	66534
OREGON	LINCOLN COUNTY	2708	634233400	1979964
OREGON	POLK COUNTY	479	96676700	346504
OREGON	UNION COUNTY	197	34109300	165883
OREGON	LAKE COUNTY	50	7177400	28876
OREGON	DOUGLAS COUNTY	1910	356957600	1532913
OREGON	BAKER COUNTY	173	22734200	123796
OREGON	WHEELER COUNTY	15	1671300	13713
OREGON	LINN COUNTY	891	187856600	735766
OREGON	LANE COUNTY	4454	1044563800	3323006
OREGON	SHERMAN COUNTY	4	870200	2196
OREGON	COOS COUNTY	646	149528200	689466
OREGON	CURRY COUNTY	374	91840300	226667
OREGON	MORROW COUNTY	98	12399200	79815
OREGON	CLACKAMAS COUNTY	4681	1125847800	4013303
OREGON	CLATSOP COUNTY	2584	683775300	2006736
OREGON	CROOK COUNTY	232	41631300	191291
OREGON	DESCHUTES COUNTY	272	77218900	184071
OREGON	GILLIAM COUNTY	4	1151000	2167
OREGON	HARNEY COUNTY	258	27216700	195156
OREGON	HOOD RIVER COUNTY	32	9501700	19007
OREGON	JOSEPHINE COUNTY	875	190873600	670243
OREGON	KLAMATH COUNTY	135	26911100	102412
OREGON	MALHEUR COUNTY	161	23432200	121307
OREGON	MULTNOMAH COUNTY	413	114785600	372980
OREGON	TILLAMOOK COUNTY	2407	591475400	1816156
OREGON	UMATILLA COUNTY	1421	285230700	707590
OREGON	WALLOWA COUNTY	115	20058800	86130
OREGON	WASCO COUNTY	115	20701400	84704
OREGON	YAMHILL COUNTY	739	134962600	628488
PENNSYLVANIA	BUTLER COUNTY	669	113756600	737159
PENNSYLVANIA	FAYETTE COUNTY	488	65550400	463911
PENNSYLVANIA	FRANKLIN COUNTY	415	88549300	410595
PENNSYLVANIA	GREENE COUNTY	159	22703600	156074
PENNSYLVANIA	JEFFERSON COUNTY	345	49320800	290687
PENNSYLVANIA	LAWRENCE COUNTY	299	46302000	332841
PENNSYLVANIA	MONROE COUNTY	670	166648300	733663
PENNSYLVANIA	MONTGOMERY COUNTY	4904	1076577900	4797335
PENNSYLVANIA	PERRY COUNTY	489	59047200	403940
PENNSYLVANIA	PIKE COUNTY	384	96421600	300208
PENNSYLVANIA	WASHINGTON COUNTY	1024	163556700	1048977
PENNSYLVANIA	COLUMBIA COUNTY	1331	159845000	1133198
PENNSYLVANIA	CRAWFORD COUNTY	699	101866400	596907
PENNSYLVANIA	FULTON COUNTY	40	6166000	28140
PENNSYLVANIA	UNION COUNTY	859	107581700	819133
PENNSYLVANIA	ADAMS COUNTY	604	115682500	542189
PENNSYLVANIA	BRADFORD COUNTY	874	146139500	708220
PENNSYLVANIA	WARREN COUNTY	307	39637100	272099
PENNSYLVANIA	WAYNE COUNTY	362	76335300	323262
PENNSYLVANIA	CLINTON COUNTY	934	99185600	866016
PENNSYLVANIA	CUMBERLAND COUNTY	1400	243380700	1381981
PENNSYLVANIA	MERCER COUNTY	153	31898700	192489
PENNSYLVANIA	DELAWARE COUNTY	2426	527900500	2711817
PENNSYLVANIA	SULLIVAN COUNTY	123	13797400	88743
PENNSYLVANIA	ELK COUNTY	232	24767700	199923
PENNSYLVANIA	SOMERSET COUNTY	684	84779500	504890
PENNSYLVANIA	YORK COUNTY	1486	263907400	1401132
PENNSYLVANIA	CARBON COUNTY	346	57882000	380703
PENNSYLVANIA	LANCASTER COUNTY	1454	272813600	1610722
PENNSYLVANIA	ERIE COUNTY	540	110497700	407420
PENNSYLVANIA	TIOGA COUNTY	364	47608700	336898
PENNSYLVANIA	WYOMING COUNTY	485	76080500	397834
PENNSYLVANIA	NORTHAMPTON COUNTY	1113	226232200	1328549
PENNSYLVANIA	BEAVER COUNTY	508	85167100	554890
PENNSYLVANIA	ALLEGHENY COUNTY	4098	878197000	5344281
PENNSYLVANIA	ARMSTRONG COUNTY	561	74875200	522573
PENNSYLVANIA	BEDFORD COUNTY	659	69728600	501245
PENNSYLVANIA	BERKS COUNTY	1312	278570200	1580489
PENNSYLVANIA	BLAIR COUNTY	1270	179078100	1105303
PENNSYLVANIA	BUCKS COUNTY	4814	1171337000	5835971
PENNSYLVANIA	CAMBRIA COUNTY	1168	170566000	1361324
PENNSYLVANIA	CAMERON COUNTY	195	16139100	142285
PENNSYLVANIA	CENTRE COUNTY	514	75050200	438342
PENNSYLVANIA	CHESTER COUNTY	1910	445714500	2232908
PENNSYLVANIA	CLARION COUNTY	128	20231800	131659
PENNSYLVANIA	CLEARFIELD	6	745000	3018
PENNSYLVANIA	CLEARFIELD COUNTY	496	64482900	396856
PENNSYLVANIA	DAUPHIN COUNTY	3491	616457000	4498423
PENNSYLVANIA	EULALIA COUNTY	1	10000	141
PENNSYLVANIA	FOREST COUNTY	48	5198000	30607
PENNSYLVANIA	HUNTINGDON COUNTY	593	67316200	480865
PENNSYLVANIA	INDIANA COUNTY	425	54771200	376870
PENNSYLVANIA	JUNIATA COUNTY	277	25696100	192589
PENNSYLVANIA	LACKAWANNA COUNTY	1286	203554900	1398971
PENNSYLVANIA	LEBANON COUNTY	608	107441500	587014
PENNSYLVANIA	LEHIGH COUNTY	1058	232891400	1158579
PENNSYLVANIA	LUZERNE COUNTY	8824	1993867900	6099337
PENNSYLVANIA	LYCOMING COUNTY	2631	313445400	2647033
PENNSYLVANIA	MCKEAN COUNTY	350	39586400	247570
PENNSYLVANIA	MIFFLIN COUNTY	763	73840300	628370
PENNSYLVANIA	MONTOUR COUNTY	231	37909500	202358
PENNSYLVANIA	NORTHUMBERLAND COUNTY	1484	197124300	1318431
PENNSYLVANIA	PHILADELPHIA COUNTY	4378	941125300	2940624
PENNSYLVANIA	POTTER COUNTY	344	30406300	253146
PENNSYLVANIA	SCHUYLKILL COUNTY	1342	148695500	1194642
PENNSYLVANIA	SNYDER COUNTY	538	67603500	512560
PENNSYLVANIA	SUSQUEHANNA COUNTY	491	70891300	398904
PENNSYLVANIA	VENANGO COUNTY	245	40846400	243746
PENNSYLVANIA	WESTMORELAND COUNTY	1422	240020900	1309931
RHODE ISLAND	WASHINGTON COUNTY	5853	1496617500	8047779
RHODE ISLAND	KENT COUNTY	2444	558425900	3408561
RHODE ISLAND	BRISTOL COUNTY	2134	516964800	2912216
RHODE ISLAND	NEWPORT COUNTY	3041	726665100	4654754
RHODE ISLAND	PROVIDENCE COUNTY	2726	665866800	2866165
SOUTH CAROLINA	CALHOUN COUNTY	16	3701000	7922
SOUTH CAROLINA	CHEROKEE COUNTY	38	6580300	22308
SOUTH CAROLINA	LEE COUNTY	19	3276400	7293
SOUTH CAROLINA	MARION COUNTY	191	30707700	116857
SOUTH CAROLINA	PICKENS COUNTY	106	25380600	73236
SOUTH CAROLINA	SUMTER COUNTY	486	102318900	277151
SOUTH CAROLINA	UNION COUNTY	1	28000	174
SOUTH CAROLINA	FAIRFIELD COUNTY	297	64434100	247159
SOUTH CAROLINA	JASPER COUNTY	1039	292184100	588963
SOUTH CAROLINA	LAURENS COUNTY	115	25137700	105942
SOUTH CAROLINA	OCONEE COUNTY	78	19838000	30299
SOUTH CAROLINA	RICHLAND COUNTY	1544	346732600	1097965
SOUTH CAROLINA	ANDERSON COUNTY	192	46296400	98431
SOUTH CAROLINA	GREENWOOD COUNTY	108	25758400	61862
SOUTH CAROLINA	YORK COUNTY	425	101534200	202219
SOUTH CAROLINA	DORCHESTER COUNTY	3739	941107800	1692700
SOUTH CAROLINA	LANCASTER COUNTY	121	31103100	57185
SOUTH CAROLINA	BEAUFORT COUNTY	54993	14478633500	32034835
SOUTH CAROLINA	CHESTER COUNTY	31	5417800	29201
SOUTH CAROLINA	ABBEVILLE COUNTY	38	7424100	19063
SOUTH CAROLINA	AIKEN COUNTY	526	133360800	245300
SOUTH CAROLINA	ALLENDALE COUNTY	6	1921900	21563
SOUTH CAROLINA	BAMBERG COUNTY	34	6168400	24066
SOUTH CAROLINA	BARNWELL COUNTY	11	2255000	4246
SOUTH CAROLINA	BERKELEY COUNTY	29130	7355189700	25245411
SOUTH CAROLINA	CHARLESTON COUNTY	45143	12358563300	33131918
SOUTH CAROLINA	CHESTERFIELD COUNTY	21	4487300	11502
SOUTH CAROLINA	CLARENDON COUNTY	116	27582800	94962
SOUTH CAROLINA	COLLETON COUNTY	2201	558456600	2473149
SOUTH CAROLINA	DARLINGTON COUNTY	109	24996700	65732
SOUTH CAROLINA	DILLON COUNTY	47	8169100	26639
SOUTH CAROLINA	EDGEFIELD COUNTY	22	6693900	16555
SOUTH CAROLINA	FLORENCE COUNTY	479	107919700	264542
SOUTH CAROLINA	GEORGETOWN COUNTY	9149	2460815500	9232023
SOUTH CAROLINA	GREENVILLE COUNTY	944	218044500	599019
SOUTH CAROLINA	HAMPTON COUNTY	74	16902300	38338
SOUTH CAROLINA	HORRY COUNTY	51161	10073285900	23077847
SOUTH CAROLINA	KERSHAW COUNTY	384	83149000	316159
SOUTH CAROLINA	LEXINGTON COUNTY	2316	476512700	1660967
SOUTH CAROLINA	MARLBORO COUNTY	34	4806900	21258
SOUTH CAROLINA	MCCORMICK COUNTY	31	8462000	19514
SOUTH CAROLINA	NEWBERRY COUNTY	156	28831800	114006
SOUTH CAROLINA	ORANGEBURG COUNTY	221	47954800	184779
SOUTH CAROLINA	SALUDA COUNTY	37	7821100	30052
SOUTH CAROLINA	SPARTANBURG COUNTY	267	61877600	129695
SOUTH CAROLINA	WILLIAMSBURG COUNTY	87	15706400	62871
SOUTH DAKOTA	CLAY COUNTY	17	4115500	6816
SOUTH DAKOTA	LAWRENCE COUNTY	236	41363900	231909
SOUTH DAKOTA	MARSHALL COUNTY	8	1994500	3596
SOUTH DAKOTA	CLARK COUNTY	12	1449200	5099
SOUTH DAKOTA	GRANT COUNTY	31	4697300	30437
SOUTH DAKOTA	LINCOLN COUNTY	1355	365784600	1262568
SOUTH DAKOTA	UNION COUNTY	468	136571100	312203
SOUTH DAKOTA	BUTTE COUNTY	55	6306400	31553
SOUTH DAKOTA	LAKE COUNTY	200	33835700	126836
SOUTH DAKOTA	DOUGLAS COUNTY	3	195000	1412
SOUTH DAKOTA	TURNER COUNTY	15	1085900	9219
SOUTH DAKOTA	CUSTER COUNTY	100	15235600	60477
SOUTH DAKOTA	BROWN COUNTY	384	71338000	324375
SOUTH DAKOTA	MEADE COUNTY	155	22501100	143886
SOUTH DAKOTA	TODD COUNTY	7	644600	4448
SOUTH DAKOTA	PENNINGTON COUNTY	599	116516000	546400
SOUTH DAKOTA	DEUEL COUNTY	3	257000	968
SOUTH DAKOTA	HUGHES COUNTY	81	16975500	63820
SOUTH DAKOTA	POTTER COUNTY	1	28000	174
SOUTH DAKOTA	AURORA COUNTY	9	891500	4234
SOUTH DAKOTA	BEADLE COUNTY	15	2961700	7502
SOUTH DAKOTA	BON HOMME COUNTY	4	770000	1441
SOUTH DAKOTA	BROOKINGS COUNTY	195	22476200	148179
SOUTH DAKOTA	BRULE COUNTY	1	105000	313
SOUTH DAKOTA	CHARLES MIX COUNTY	11	768200	5134
SOUTH DAKOTA	CODINGTON COUNTY	676	113414500	470861
SOUTH DAKOTA	CORSON COUNTY	1	2e+05	1019
SOUTH DAKOTA	DAVISON COUNTY	40	6357100	25411
SOUTH DAKOTA	DAY COUNTY	41	6390800	42236
SOUTH DAKOTA	DEWEY COUNTY	2	295000	1006
SOUTH DAKOTA	EDMUNDS COUNTY	6	1435000	2388
SOUTH DAKOTA	FALL RIVER COUNTY	20	2213000	11565
SOUTH DAKOTA	FAULK COUNTY	1	350000	458
SOUTH DAKOTA	GREGORY COUNTY	2	280000	645
SOUTH DAKOTA	HAAKON COUNTY	19	1449100	13944
SOUTH DAKOTA	HAMLIN COUNTY	77	16216700	47781
SOUTH DAKOTA	HAND COUNTY	5	1248300	2999
SOUTH DAKOTA	HANSON COUNTY	7	856100	5878
SOUTH DAKOTA	HUTCHINSON COUNTY	15	1795000	9875
SOUTH DAKOTA	JERAULD COUNTY	1	350000	458
SOUTH DAKOTA	KINGSBURY COUNTY	3	630000	2819
SOUTH DAKOTA	LYMAN COUNTY	8	736700	13677
SOUTH DAKOTA	MCCOOK COUNTY	28	3746100	18010
SOUTH DAKOTA	MINER COUNTY	1	350000	412
SOUTH DAKOTA	MINNEHAHA COUNTY	158	25342700	103624
SOUTH DAKOTA	MOODY COUNTY	25	2611400	19615
SOUTH DAKOTA	ROBERTS COUNTY	73	11774100	50956
SOUTH DAKOTA	SANBORN COUNTY	7	1815000	11211
SOUTH DAKOTA	SPINK COUNTY	35	6358200	26768
SOUTH DAKOTA	STANLEY COUNTY	134	33047800	117638
SOUTH DAKOTA	SULLY COUNTY	2	7e+05	870
SOUTH DAKOTA	YANKTON COUNTY	114	22647100	68206
SOUTH DAKOTA	ZIEBACH COUNTY	1	210000	388
TENNESSEE	BLOUNT COUNTY	347	75927100	295207
TENNESSEE	CLAY COUNTY	65	14285000	30468
TENNESSEE	COFFEE COUNTY	170	30145800	145345
TENNESSEE	FAYETTE COUNTY	130	34650100	65073
TENNESSEE	FRANKLIN COUNTY	79	14535800	50447
TENNESSEE	GREENE COUNTY	96	15685300	71848
TENNESSEE	HENRY COUNTY	109	16008200	68177
TENNESSEE	HOUSTON COUNTY	32	9944100	61716
TENNESSEE	JACKSON COUNTY	71	14133000	39486
TENNESSEE	JEFFERSON COUNTY	74	13558000	56204
TENNESSEE	LAUDERDALE COUNTY	138	15513400	108024
TENNESSEE	LAWRENCE COUNTY	50	8572600	21488
TENNESSEE	MACON COUNTY	48	4952100	32366
TENNESSEE	MADISON COUNTY	345	79710000	219370
TENNESSEE	MARION COUNTY	188	39594700	211635
